customerid,invoiceno,invoicedate,revenue
15197,548618,01-04-2011 11:50,15
15197,548618,01-04-2011 11:50,17.85
15197,548618,01-04-2011 11:50,17.7
15197,548618,01-04-2011 11:50,25.5
16592,548619,01-04-2011 11:51,9.96
16960,548621,01-04-2011 11:54,1.95
16960,548621,01-04-2011 11:54,4.2
16960,548621,01-04-2011 11:54,5
16960,548621,01-04-2011 11:54,2.5
16960,548621,01-04-2011 11:54,2.95
16960,548621,01-04-2011 11:54,5.9
16960,548621,01-04-2011 11:54,6.6
16960,548621,01-04-2011 11:54,9.9
16960,548621,01-04-2011 11:54,1.68
16960,548621,01-04-2011 11:54,2.5
16960,548621,01-04-2011 11:54,17.7
16960,548621,01-04-2011 11:54,3.9
16960,548621,01-04-2011 11:54,7.9
16960,548621,01-04-2011 11:54,4.2
16960,548621,01-04-2011 11:54,2.1
16960,548621,01-04-2011 11:54,2.5
16960,548621,01-04-2011 11:54,5.1
16960,548621,01-04-2011 11:54,2.5
16960,548621,01-04-2011 11:54,3.75
16960,548621,01-04-2011 11:54,3.9
15276,569546,04-10-2011 16:39,8.5
15276,569546,04-10-2011 16:39,2.1
15276,569546,04-10-2011 16:39,0.42
15276,569546,04-10-2011 16:39,0.42
15276,569546,04-10-2011 16:39,3.75
15276,569546,04-10-2011 16:39,1.45
15276,569546,04-10-2011 16:39,3.29
15276,569546,04-10-2011 16:39,3.25
12720,569562,05-10-2011 09:43,54
16960,548621,01-04-2011 11:54,3.3
12748,569635,05-10-2011 12:13,1.65
12748,569635,05-10-2011 12:13,4.95
12748,569635,05-10-2011 12:13,3.3
12748,569635,05-10-2011 12:13,4.25
12748,569635,05-10-2011 12:13,3.75
12748,569635,05-10-2011 12:13,1.65
12748,569635,05-10-2011 12:13,5.1
12748,569635,05-10-2011 12:13,2.95
12748,569635,05-10-2011 12:13,2.49
12748,569635,05-10-2011 12:13,1.25
12748,569635,05-10-2011 12:13,1.45
12748,569635,05-10-2011 12:13,8.25
15757,569637,05-10-2011 12:14,15
15757,569637,05-10-2011 12:14,9.96
15757,569637,05-10-2011 12:14,9.36
15757,569637,05-10-2011 12:14,20.8
15757,569637,05-10-2011 12:14,19.5
15757,569637,05-10-2011 12:14,15
16140,569638,05-10-2011 12:15,15
16140,569638,05-10-2011 12:15,15
15730,569643,05-10-2011 12:31,6.24
12415,569650,05-10-2011 12:44,135.68
12415,569650,05-10-2011 12:44,135.68
12415,569650,05-10-2011 12:44,135.68
12415,569650,05-10-2011 12:44,145
12415,569650,05-10-2011 12:44,375
12415,569650,05-10-2011 12:44,375
12415,569650,05-10-2011 12:44,375
12415,569650,05-10-2011 12:44,25.92
12415,569650,05-10-2011 12:44,86.4
12415,569650,05-10-2011 12:44,86.4
12415,569650,05-10-2011 12:44,86.4
14534,569651,05-10-2011 12:49,4.95
14534,569651,05-10-2011 12:49,4.95
12451,569653,05-10-2011 12:52,19.8
12451,569653,05-10-2011 12:52,15
13854,569654,05-10-2011 12:56,81.36
13854,569654,05-10-2011 12:56,76.2
13854,569654,05-10-2011 12:56,159.2
14434,569656,05-10-2011 12:59,99.6
16359,569658,05-10-2011 13:00,228.96
14099,569659,05-10-2011 13:04,25.5
14099,569659,05-10-2011 13:04,25.2
14099,569659,05-10-2011 13:04,24.96
14099,569659,05-10-2011 13:04,20.4
14099,569659,05-10-2011 13:04,20.4
14099,569659,05-10-2011 13:04,90
14099,569659,05-10-2011 13:04,18.72
14099,569659,05-10-2011 13:04,12.6
14099,569659,05-10-2011 13:04,8.25
14099,569659,05-10-2011 13:04,10.14
14099,569659,05-10-2011 13:04,17.7
14099,569659,05-10-2011 13:04,5.9
14099,569659,05-10-2011 13:04,4.95
14099,569659,05-10-2011 13:04,4.68
14099,569659,05-10-2011 13:04,4.68
14099,569659,05-10-2011 13:04,8.5
14099,569659,05-10-2011 13:04,19.8
14099,569659,05-10-2011 13:04,23.8
14099,569659,05-10-2011 13:04,17
17382,569660,05-10-2011 13:05,50.4
17382,569660,05-10-2011 13:05,15
17483,569661,05-10-2011 13:10,17.7
15244,569662,05-10-2011 13:19,12.48
15244,569662,05-10-2011 13:19,12.48
15244,569662,05-10-2011 13:19,16.5
16040,569668,05-10-2011 13:47,15
16040,569668,05-10-2011 13:47,25.2
16040,569668,05-10-2011 13:47,25.2
16040,569668,05-10-2011 13:47,22.5
16040,569668,05-10-2011 13:47,48.9
16040,569668,05-10-2011 13:47,11.5
16040,569668,05-10-2011 13:47,19.9
16040,569668,05-10-2011 13:47,17.7
16040,569668,05-10-2011 13:47,17.7
16040,569668,05-10-2011 13:47,10.2
16040,569668,05-10-2011 13:47,15.9
14730,569669,05-10-2011 13:47,1.65
14730,569669,05-10-2011 13:47,3.25
14730,569669,05-10-2011 13:47,4.16
14730,569669,05-10-2011 13:47,1.58
14730,569669,05-10-2011 13:47,0.79
14730,569669,05-10-2011 13:47,2.1
14730,569670,05-10-2011 13:47,0.83
14730,569670,05-10-2011 13:47,0.78
14730,569670,05-10-2011 13:47,12.5
14730,569670,05-10-2011 13:47,4.98
14730,569670,05-10-2011 13:47,0.85
14730,569670,05-10-2011 13:47,1.25
14730,569670,05-10-2011 13:47,1.95
14730,569670,05-10-2011 13:47,1.25
14730,569670,05-10-2011 13:47,0.83
14730,569670,05-10-2011 13:47,1.65
14730,569670,05-10-2011 13:47,1.25
14730,569670,05-10-2011 13:47,4.95
14730,569670,05-10-2011 13:47,0.78
14730,569670,05-10-2011 13:47,4.15
14730,569670,05-10-2011 13:47,4.15
14730,569670,05-10-2011 13:47,5.95
14730,569670,05-10-2011 13:47,1.17
14730,569670,05-10-2011 13:47,0.76
14730,569670,05-10-2011 13:47,0.87
14730,569670,05-10-2011 13:47,3.51
14730,569670,05-10-2011 13:47,1.65
14730,569670,05-10-2011 13:47,2.2
14730,569670,05-10-2011 13:47,5.78
14730,569670,05-10-2011 13:47,9.9
16960,548621,01-04-2011 11:54,2.9
16960,548621,01-04-2011 11:54,4.95
16960,548621,01-04-2011 11:54,2.1
16960,548621,01-04-2011 11:54,2.1
16960,548621,01-04-2011 11:54,2.5
16960,548621,01-04-2011 11:54,5.8
16960,548621,01-04-2011 11:54,3.9
16960,548621,01-04-2011 11:54,2.5
17841,569672,05-10-2011 13:58,14.85
16960,548621,01-04-2011 11:54,3.3
16960,548621,01-04-2011 11:54,4.2
16960,548621,01-04-2011 11:54,9.95
16960,548621,01-04-2011 11:54,4.25
16960,548621,01-04-2011 11:54,3.9
16960,548621,01-04-2011 11:54,2.55
16960,548621,01-04-2011 11:54,7.5
12719,569686,05-10-2011 14:50,36
17735,569694,05-10-2011 15:24,14.85
16960,548621,01-04-2011 11:54,3.75
16960,548621,01-04-2011 11:54,3.75
16960,548621,01-04-2011 11:54,4.25
16960,548621,01-04-2011 11:54,8.5
16960,548621,01-04-2011 11:54,6.5
16960,548621,01-04-2011 11:54,3.75
16960,548621,01-04-2011 11:54,3.75
16960,548621,01-04-2011 11:54,2.95
16960,548621,01-04-2011 11:54,1.9
13636,548622,01-04-2011 12:09,17.85
13636,548622,01-04-2011 12:09,8.5
13636,548622,01-04-2011 12:09,16.8
13636,548622,01-04-2011 12:09,17.7
13636,548622,01-04-2011 12:09,15
13636,548622,01-04-2011 12:09,16.5
13636,548622,01-04-2011 12:09,15
13636,548622,01-04-2011 12:09,15.9
13636,548622,01-04-2011 12:09,10.5
13636,548622,01-04-2011 12:09,12.6
13636,548622,01-04-2011 12:09,20.4
13636,548622,01-04-2011 12:09,20.4
13636,548622,01-04-2011 12:09,17.7
13636,548622,01-04-2011 12:09,17.4
13636,548622,01-04-2011 12:09,12.5
13636,548622,01-04-2011 12:09,14.85
13841,548623,01-04-2011 12:10,85
16333,548627,01-04-2011 12:19,296.8
16333,548627,01-04-2011 12:19,169.6
16333,548627,01-04-2011 12:19,432
16333,548627,01-04-2011 12:19,305.28
16333,548627,01-04-2011 12:19,241.92
16333,548629,01-04-2011 12:21,355.2
16333,548630,01-04-2011 12:22,355.2
13184,548631,01-04-2011 12:24,4.25
13184,548631,01-04-2011 12:24,23.6
13184,548631,01-04-2011 12:24,6.5
13184,548631,01-04-2011 12:24,4.25
13184,548631,01-04-2011 12:24,17
13184,548631,01-04-2011 12:24,6.25
13184,548631,01-04-2011 12:24,6.25
13184,548631,01-04-2011 12:24,1.65
13184,548631,01-04-2011 12:24,29.5
13184,548631,01-04-2011 12:24,2.95
13184,548631,01-04-2011 12:24,9.95
13184,548631,01-04-2011 12:24,4.25
13184,548631,01-04-2011 12:24,1
17701,548632,01-04-2011 12:25,17
17701,548632,01-04-2011 12:25,17
17701,548632,01-04-2011 12:25,17
17701,548632,01-04-2011 12:25,15
17701,548632,01-04-2011 12:25,15
17701,548632,01-04-2011 12:25,15
17701,548632,01-04-2011 12:25,17.7
17701,548632,01-04-2011 12:25,17.7
17701,548632,01-04-2011 12:25,17.4
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,25.5
17701,548632,01-04-2011 12:25,31.8
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,16.5
17701,548632,01-04-2011 12:25,15
17701,548632,01-04-2011 12:25,14.85
17701,548632,01-04-2011 12:25,17
16333,548633,01-04-2011 12:25,915.84
12877,548634,01-04-2011 12:26,17.7
12877,548634,01-04-2011 12:26,17.7
12877,548634,01-04-2011 12:26,17.7
12877,548634,01-04-2011 12:26,23.8
12877,548634,01-04-2011 12:26,10.2
16333,548635,01-04-2011 12:27,241.92
16333,548635,01-04-2011 12:27,296.8
15601,548636,01-04-2011 12:29,24.96
15601,548636,01-04-2011 12:29,24.96
15601,548636,01-04-2011 12:29,15
15601,548636,01-04-2011 12:29,17.85
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,5.04
15601,548636,01-04-2011 12:29,23.6
15601,548636,01-04-2011 12:29,19.8
15601,548636,01-04-2011 12:29,17
15601,548636,01-04-2011 12:29,35.4
15601,548636,01-04-2011 12:29,27.8
17580,548640,01-04-2011 12:41,47.7
16333,548641,01-04-2011 12:56,577.2
17287,548642,01-04-2011 13:00,9.95
17287,548642,01-04-2011 13:00,10.14
17287,548642,01-04-2011 13:00,60
17287,548642,01-04-2011 13:00,2.95
17287,548642,01-04-2011 13:00,2.34
17287,548642,01-04-2011 13:00,3.48
17287,548642,01-04-2011 13:00,8.3
17287,548642,01-04-2011 13:00,5.1
17287,548642,01-04-2011 13:00,5.1
17287,548642,01-04-2011 13:00,5.04
17287,548642,01-04-2011 13:00,5.04
17287,548642,01-04-2011 13:00,7.65
17287,548642,01-04-2011 13:00,5.1
17287,548642,01-04-2011 13:00,5.1
17287,548642,01-04-2011 13:00,9.95
14680,548643,01-04-2011 13:01,72
15291,548644,01-04-2011 13:02,243.36
15291,548644,01-04-2011 13:02,152.64
17457,548645,01-04-2011 13:04,244.8
17457,548645,01-04-2011 13:04,68.58
12949,548648,01-04-2011 13:20,13.2
12949,548648,01-04-2011 13:20,20
12949,548648,01-04-2011 13:20,10.2
12949,548648,01-04-2011 13:20,30
12949,548648,01-04-2011 13:20,38.25
12949,548648,01-04-2011 13:20,17.7
12949,548648,01-04-2011 13:20,17.7
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,19.8
12949,548648,01-04-2011 13:20,35.7
12949,548648,01-04-2011 13:20,6.96
12949,548648,01-04-2011 13:20,13.2
12949,548648,01-04-2011 13:20,17.4
12949,548648,01-04-2011 13:20,20.4
12949,548648,01-04-2011 13:20,15.3
12949,548648,01-04-2011 13:20,14.85
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,40.56
12949,548648,01-04-2011 13:20,25.2
12949,548648,01-04-2011 13:20,17.4
12949,548648,01-04-2011 13:20,17.4
12949,548648,01-04-2011 13:20,24.96
12949,548648,01-04-2011 13:20,25.2
12949,548648,01-04-2011 13:20,17.4
12949,548648,01-04-2011 13:20,10.2
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,35.4
12949,548648,01-04-2011 13:20,12.5
12949,548648,01-04-2011 13:20,33.2
12949,548648,01-04-2011 13:20,37.2
12949,548648,01-04-2011 13:20,40.56
12949,548648,01-04-2011 13:20,40.56
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,20.8
12949,548648,01-04-2011 13:20,20.4
12949,548648,01-04-2011 13:20,20.4
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,19.8
12949,548648,01-04-2011 13:20,30
12949,548648,01-04-2011 13:20,30
12949,548648,01-04-2011 13:20,15.6
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,17.85
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,19.8
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,19.8
12949,548648,01-04-2011 13:20,30
12949,548648,01-04-2011 13:20,35.7
12949,548648,01-04-2011 13:20,35.7
12949,548648,01-04-2011 13:20,20.85
12949,548648,01-04-2011 13:20,17.9
12949,548648,01-04-2011 13:20,15.3
12949,548648,01-04-2011 13:20,34
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,30.6
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,23.6
12949,548648,01-04-2011 13:20,17.7
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,31.8
12949,548648,01-04-2011 13:20,10.2
12949,548648,01-04-2011 13:20,9.95
12949,548648,01-04-2011 13:20,12
12949,548648,01-04-2011 13:20,15
12949,548648,01-04-2011 13:20,18.75
12949,548648,01-04-2011 13:20,10.5
14396,569702,05-10-2011 16:09,24.96
15856,569715,05-10-2011 17:29,25
16350,569729,06-10-2011 09:43,29.85
16350,569729,06-10-2011 09:43,35.4
14911,569739,06-10-2011 10:48,50
15769,569740,06-10-2011 10:52,62.4
15769,569740,06-10-2011 10:52,83.2
15769,569740,06-10-2011 10:52,62.4
15769,569740,06-10-2011 10:52,214.8
15769,569740,06-10-2011 10:52,214.8
15769,569740,06-10-2011 10:52,210
15769,569740,06-10-2011 10:52,250.6
15769,569740,06-10-2011 10:52,214.8
15769,569740,06-10-2011 10:52,196.9
15769,569740,06-10-2011 10:52,232.7
15769,569740,06-10-2011 10:52,179
15769,569740,06-10-2011 10:52,196.9
15769,569740,06-10-2011 10:52,179
14626,569741,06-10-2011 10:52,20.85
14849,569767,06-10-2011 11:24,20.4
16924,569789,06-10-2011 11:41,10.2
16924,569789,06-10-2011 11:41,6.6
16924,569789,06-10-2011 11:41,5
12949,548648,01-04-2011 13:20,17.7
12949,548648,01-04-2011 13:20,12.5
13602,569799,06-10-2011 11:47,17.4
13602,569799,06-10-2011 11:47,6.8
13602,569799,06-10-2011 11:47,24.96
13090,569803,06-10-2011 11:48,17.4
13090,569803,06-10-2011 11:48,50.85
13090,569803,06-10-2011 11:48,15.8
16895,569823,06-10-2011 12:15,3.3
16895,569823,06-10-2011 12:15,5.95
16895,569823,06-10-2011 12:15,3.4
16895,569823,06-10-2011 12:15,3.4
16895,569823,06-10-2011 12:15,1.65
16895,569823,06-10-2011 12:15,3.38
12949,548648,01-04-2011 13:20,16.5
12949,548648,01-04-2011 13:20,10.2
18179,548649,01-04-2011 13:21,210
13504,569838,06-10-2011 13:20,4.68
13504,569838,06-10-2011 13:20,4.68
13504,569838,06-10-2011 13:20,20.1
14449,569843,06-10-2011 13:29,5.78
14449,569843,06-10-2011 13:29,2.5
14449,569843,06-10-2011 13:29,1.25
14449,569843,06-10-2011 13:29,4.15
14449,569843,06-10-2011 13:29,0.39
14449,569843,06-10-2011 13:29,1.56
14449,569843,06-10-2011 13:29,12.5
14449,569843,06-10-2011 13:29,2.55
14449,569843,06-10-2011 13:29,4.25
14449,569843,06-10-2011 13:29,1.25
14449,569843,06-10-2011 13:29,3.3
14449,569843,06-10-2011 13:29,3.3
14449,569843,06-10-2011 13:29,4.95
14449,569843,06-10-2011 13:29,1.65
15264,569849,06-10-2011 13:49,19.8
15264,569849,06-10-2011 13:49,15
15264,569849,06-10-2011 13:49,29.7
15264,569849,06-10-2011 13:49,19.8
15264,569849,06-10-2011 13:49,10.2
14852,548650,01-04-2011 13:22,17.4
14852,548650,01-04-2011 13:22,19.9
14518,569862,06-10-2011 14:43,2.9
14518,569862,06-10-2011 14:43,2.9
14518,569862,06-10-2011 14:43,2.9
14518,569862,06-10-2011 14:43,27.04
14518,569862,06-10-2011 14:43,29.75
14533,569864,06-10-2011 14:45,81.12
12757,569866,06-10-2011 14:50,9.9
12757,569866,06-10-2011 14:50,9.96
12757,569866,06-10-2011 14:50,2.9
12757,569866,06-10-2011 14:50,2.9
12757,569866,06-10-2011 14:50,1.58
12757,569866,06-10-2011 14:50,2.5
12757,569866,06-10-2011 14:50,5
12757,569866,06-10-2011 14:50,2.5
12757,569866,06-10-2011 14:50,5.95
12757,569866,06-10-2011 14:50,2.55
14852,548650,01-04-2011 13:22,17.7
14852,548650,01-04-2011 13:22,15.3
14852,548650,01-04-2011 13:22,21.5
14852,548650,01-04-2011 13:22,23.6
14852,548650,01-04-2011 13:22,26.4
14852,548650,01-04-2011 13:22,26.4
14852,548650,01-04-2011 13:22,17.7
14852,548650,01-04-2011 13:22,25.2
14852,548650,01-04-2011 13:22,17.7
14852,548650,01-04-2011 13:22,30.6
14852,548650,01-04-2011 13:22,9.9
14852,548650,01-04-2011 13:22,19.8
14852,548650,01-04-2011 13:22,15
14852,548650,01-04-2011 13:22,15
14852,548650,01-04-2011 13:22,15
13089,569871,06-10-2011 15:04,22.5
13089,569871,06-10-2011 15:04,22.5
13089,569871,06-10-2011 15:04,22.5
13089,569871,06-10-2011 15:04,22.5
13089,569871,06-10-2011 15:04,23.8
13089,569871,06-10-2011 15:04,23.8
13089,569871,06-10-2011 15:04,17.85
13089,569871,06-10-2011 15:04,23.8
14852,548650,01-04-2011 13:22,19.8
14852,548650,01-04-2011 13:22,40.8
14852,548650,01-04-2011 13:22,40.8
14852,548650,01-04-2011 13:22,15
14852,548650,01-04-2011 13:22,15
14852,548650,01-04-2011 13:22,9.9
14852,548650,01-04-2011 13:22,15
14970,548651,01-04-2011 13:33,39.75
14970,548651,01-04-2011 13:33,67.5
14970,548651,01-04-2011 13:33,67.5
14970,548651,01-04-2011 13:33,67.5
14970,548651,01-04-2011 13:33,67.5
14970,548651,01-04-2011 13:33,67.5
14970,548651,01-04-2011 13:33,67.5
16928,548652,01-04-2011 13:34,15
16928,548652,01-04-2011 13:34,15
16928,548652,01-04-2011 13:34,15
16928,548652,01-04-2011 13:34,45
16928,548652,01-04-2011 13:34,45
12569,548654,01-04-2011 13:47,30
12569,548654,01-04-2011 13:47,26.4
12569,548654,01-04-2011 13:47,63.2
15707,569894,06-10-2011 15:53,2.5
17813,569897,06-10-2011 16:01,4.25
17813,569897,06-10-2011 16:01,2.08
17813,569897,06-10-2011 16:01,2.5
17813,569897,06-10-2011 16:01,3.3
17813,569897,06-10-2011 16:01,3.3
17813,569897,06-10-2011 16:01,1.65
17813,569897,06-10-2011 16:01,2.9
17813,569897,06-10-2011 16:01,4.95
17813,569897,06-10-2011 16:01,4.95
17813,569897,06-10-2011 16:01,4.95
17813,569897,06-10-2011 16:01,0.78
17813,569897,06-10-2011 16:01,1.3
17813,569897,06-10-2011 16:01,4.25
17813,569897,06-10-2011 16:01,0.79
17813,569897,06-10-2011 16:01,4.2
17813,569897,06-10-2011 16:01,5.04
17813,569897,06-10-2011 16:01,0.39
17813,569897,06-10-2011 16:01,7.95
17813,569897,06-10-2011 16:01,2.49
17813,569897,06-10-2011 16:01,0.39
17813,569897,06-10-2011 16:01,1.68
17813,569897,06-10-2011 16:01,3.75
17813,569897,06-10-2011 16:01,1.25
17813,569897,06-10-2011 16:01,1.25
17813,569897,06-10-2011 16:01,0.39
17813,569897,06-10-2011 16:01,17.4
12569,548654,01-04-2011 13:47,10.2
12569,548654,01-04-2011 13:47,17.88
12569,548654,01-04-2011 13:47,22.5
12569,548654,01-04-2011 13:47,19.8
12569,548654,01-04-2011 13:47,15
12569,548654,01-04-2011 13:47,17.7
12569,548654,01-04-2011 13:47,126
15605,548655,01-04-2011 13:47,12.6
15605,548655,01-04-2011 13:47,15
15605,548655,01-04-2011 13:47,15.3
15605,548655,01-04-2011 13:47,10.2
15605,548655,01-04-2011 13:47,12.75
15605,548655,01-04-2011 13:47,12.5
15605,548655,01-04-2011 13:47,17.7
15605,548655,01-04-2011 13:47,15
15605,548655,01-04-2011 13:47,17.7
15605,548655,01-04-2011 13:47,19.8
15605,548655,01-04-2011 13:47,15.9
15605,548655,01-04-2011 13:47,17.85
15605,548655,01-04-2011 13:47,15.9
15605,548655,01-04-2011 13:47,17
15605,548655,01-04-2011 13:47,19.9
15605,548655,01-04-2011 13:47,10.08
15605,548655,01-04-2011 13:47,15
15605,548655,01-04-2011 13:47,17.7
15605,548655,01-04-2011 13:47,17.7
15605,548655,01-04-2011 13:47,17
12748,548656,01-04-2011 14:05,4.25
12748,548656,01-04-2011 14:05,4.25
12748,548656,01-04-2011 14:05,2.95
12748,548656,01-04-2011 14:05,1.65
12748,548656,01-04-2011 14:05,2.95
12748,548656,01-04-2011 14:05,0.65
12748,548657,01-04-2011 14:07,7.95
12748,548657,01-04-2011 14:07,0.85
15179,548658,01-04-2011 14:19,102
13418,548659,01-04-2011 14:19,16.5
13418,548659,01-04-2011 14:19,16.5
13418,548659,01-04-2011 14:19,16.5
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,17.4
13418,548659,01-04-2011 14:19,23.4
13418,548659,01-04-2011 14:19,17
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.08
13418,548659,01-04-2011 14:19,10.08
13418,548659,01-04-2011 14:19,10.08
13418,548659,01-04-2011 14:19,10.08
13418,548659,01-04-2011 14:19,5.04
13418,548659,01-04-2011 14:19,5.04
13418,548659,01-04-2011 14:19,5.04
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,15
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13418,548659,01-04-2011 14:19,10.5
13169,548660,01-04-2011 14:24,15.6
13169,548660,01-04-2011 14:24,153
13169,548660,01-04-2011 14:24,142.8
13169,548660,01-04-2011 14:24,17.4
13169,548660,01-04-2011 14:24,23.4
13169,548660,01-04-2011 14:24,153
12415,548661,01-04-2011 14:28,350
14911,548664,01-04-2011 14:45,10.2
14911,548664,01-04-2011 14:45,49.75
14911,548664,01-04-2011 14:45,23.4
14911,548664,01-04-2011 14:45,10.2
14911,548664,01-04-2011 14:45,15
14911,548664,01-04-2011 14:45,13.6
14911,548664,01-04-2011 14:45,19.8
14911,548664,01-04-2011 14:45,30
14911,548664,01-04-2011 14:45,15.6
14911,548664,01-04-2011 14:45,19.8
14911,548664,01-04-2011 14:45,23.4
14911,548664,01-04-2011 14:45,23.4
